barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode
19.381068,0.0,0.0,0.0,16,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,522.7647058823529,17,0.0,0,0.0,0.0,0.0,0.0,4,2.2,Front-Wheel Drive,2814,(FFS),-1,3250,0,Regular,Regular Gasoline,-1,-1,19,0.0,0,0.0,0.0,0.0,0.0,0,0,1072,0,0,Plymouth,Voyager 2WD,N,false,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,20.0,0.0,26.0,0.0,Special Purpose Vehicle 2WD,1985,-4250,,,,,,,,,
18.304342000000002,0.0,0.0,0.0,17,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,493.72222222222223,18,0.0,0,0.0,0.0,0.0,0.0,4,2.0,4-Wheel or All-Wheel Drive,19624,"DOHC TURBO (FFS,TRBO)",-1,3350,0,Premium,Premium Gasoline,-1,-1,20,0.0,0,0.0,0.0,0.0,0.0,8,81,10720,0,0,Eagle,Talon,N,false,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,21.0,0.0,27.0,0.0,Subcompact Cars,1994,-4750,,2MODE,T,,,,,,
17.337486000000002,0.0,0.0,0.0,17,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,467.7368421052632,19,0.0,0,0.0,0.0,0.0,0.0,4,2.0,Front-Wheel Drive,19623,"DOHC TURBO (FFS,TRBO)",-1,3150,0,Premium,Premium Gasoline,-1,-1,22,0.0,0,0.0,0.0,0.0,0.0,8,81,10721,0,0,Eagle,Talon,N,false,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,21.0,0.0,30.0,0.0,Subcompact Cars,1994,-3750,,2MODE,T,,,,,,
15.689436,0.0,0.0,0.0,19,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,423.1904761904762,21,0.0,0,0.0,0.0,0.0,0.0,4,2.0,Front-Wheel Drive,19622,DOHC       (FFS),-1,2600,0,Regular,Regular Gasoline,-1,-1,25,0.0,0,0.0,0.0,0.0,0.0,8,81,10722,0,0,Eagle,Talon,N,false,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,24.0,0.0,35.0,0.0,Subcompact Cars,1994,-1000,,2MODE,,,,,,,
16.4805,0.0,0.0,0.0,18,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,444.35,20,0.0,0,0.0,0.0,0.0,0.0,4,2.0,4-Wheel or All-Wheel Drive,19624,"DOHC TURBO (FFS,TRBO)",-1,3000,0,Premium,Premium Gasoline,-1,-1,23,0.0,0,0.0,0.0,0.0,0.0,8,81,10723,0,0,Eagle,Talon,N,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,22.0,0.0,32.0,0.0,Subcompact Cars,1994,-3000,,,T,,,,,,
14.964294,0.0,0.0,0.0,19,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,403.95454545454544,22,0.0,0,0.0,0.0,0.0,0.0,4,2.0,Front-Wheel Drive,19622,DOHC       (FFS),-1,2500,0,Regular,Regular Gasoline,-1,-1,26,0.0,0,0.0,0.0,0.0,0.0,8,81,10724,0,0,Eagle,Talon,N,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,24.0,0.0,37.0,0.0,Subcompact Cars,1994,-500,,,,,,,,,
15.689436,0.0,0.0,0.0,19,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,423.1904761904762,21,0.0,0,0.0,0.0,0.0,0.0,4,2.0,Front-Wheel Drive,19623,"DOHC TURBO (FFS,TRBO)",-1,2850,0,Premium,Premium Gasoline,-1,-1,26,0.0,0,0.0,0.0,0.0,0.0,8,81,10725,0,0,Eagle,Talon,N,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,23.3333,0.0,36.0,0.0,Subcompact Cars,1994,-2250,,,T,,,,,,
25.336022,0.0,0.0,0.0,11,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,683.6153846153846,13,0.0,0,0.0,0.0,0.0,0.0,8,3.4,Rear-Wheel Drive,22026,(GUZZLER)  (FFS),-1,4650,0,Premium,Premium Gasoline,-1,-1,16,0.0,0,0.0,0.0,0.0,0.0,0,0,10726,4,0,Ferrari,Ferrari Mondial T/Cabriolet,N,false,81,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,14.0,0.0,22.0,0.0,Subcompact Cars,1994,-11250,T,,,,,,,,
25.336022,0.0,0.0,0.0,11,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,683.6153846153846,13,0.0,0,0.0,0.0,0.0,0.0,8,3.4,Rear-Wheel Drive,22026,(GUZZLER)  (FFS),-1,4650,0,Premium,Premium Gasoline,-1,-1,16,0.0,0,0.0,0.0,0.0,0.0,0,0,10727,4,0,Ferrari,Ferrari Mondial T/Cabriolet,N,false,81,0,0,0.0,0.0,0.0,0.0,Automatic (S5),13.0,0.0,22.0,0.0,Subcompact Cars,1994,-11250,T,,,,,,,,
12.19557,0.0,0.0,0.0,25,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,329.14814814814815,27,0.0,0,0.0,0.0,0.0,0.0,4,1.3,Front-Wheel Drive,3070,(FFS),-1,2050,0,Regular,Regular Gasoline,-1,-1,31,0.0,0,0.0,0.0,0.0,0.0,17,82,10728,0,0,Ford,Aspire,Y,false,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,32.2222,0.0,43.0,0.0,Subcompact Cars,1994,1750,,,,,,,,,
9.690534,0.0,0.0,0.0,31,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,261.38235294117646,34,0.0,0,0.0,0.0,0.0,0.0,4,1.3,Front-Wheel Drive,3071,(FFS),-1,1600,0,Regular,Regular Gasoline,-1,-1,39,0.0,0,0.0,0.0,0.0,0.0,17,82,10729,0,0,Ford,Aspire,Y,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,40.0,0.0,55.0,0.0,Subcompact Cars,1994,4000,,SIL,,,,,,,
18.304342000000002,0.0,0.0,0.0,17,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,493.72222222222223,18,0.0,0,0.0,0.0,0.0,0.0,4,2.2,Front-Wheel Drive,2810,,-1,3050,0,Regular,Regular Gasoline,-1,-1,20,0.0,0,0.0,0.0,0.0,0.0,0,0,1073,0,0,Plymouth,Voyager 2WD,N,false,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,21.0,0.0,28.0,0.0,Special Purpose Vehicle 2WD,1985,-3250,,,,,,,,,
16.4805,0.0,0.0,0.0,17,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,444.35,20,0.0,0,0.0,0.0,0.0,0.0,6,3.8,Rear-Wheel Drive,3351,(FFS),-1,2750,0,Regular,Regular Gasoline,-1,-1,26,0.0,0,0.0,0.0,0.0,0.0,0,0,10730,10,0,Ford,Mustang,Y,false,80,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,21.1111,0.0,37.0,0.0,Subcompact Cars,1994,-1750,,CLKUP,,,,,,,
15.689436,0.0,0.0,0.0,18,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,423.1904761904762,21,0.0,0,0.0,0.0,0.0,0.0,6,3.8,Rear-Wheel Drive,3352,(FFS),-1,2600,0,Regular,Regular Gasoline,-1,-1,27,0.0,0,0.0,0.0,0.0,0.0,0,0,10731,10,0,Ford,Mustang,Y,false,80,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,22.2222,0.0,38.0,0.0,Subcompact Cars,1994,-1000,,,,,,,,,
18.304342000000002,0.0,0.0,0.0,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,493.72222222222223,18,0.0,0,0.0,0.0,0.0,0.0,8,5.0,Rear-Wheel Drive,3401,(FFS),-1,3050,0,Regular,Regular Gasoline,-1,-1,23,0.0,0,0.0,0.0,0.0,0.0,0,0,10732,10,0,Ford,Mustang,Y,false,80,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,19.0,0.0,32.0513,0.0,Subcompact Cars,1994,-3250,,CLKUP,,,,,,,
18.304342000000002,0.0,0.0,0.0,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,493.72222222222223,18,0.0,0,0.0,0.0,0.0,0.0,8,5.0,Rear-Wheel Drive,3400,(FFS),-1,3050,0,Regular,Regular Gasoline,-1,-1,23,0.0,0,0.0,0.0,0.0,0.0,0,0,10733,10,0,Ford,Mustang,Y,false,80,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,19.0,0.0,32.0,0.0,Subcompact Cars,1994,-3250,,,,,,,,,
14.327048,0.0,0.0,0.0,19,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,386.39130434782606,23,0.0,0,0.0,0.0,0.0,0.0,4,2.0,Front-Wheel Drive,3180,(FFS),-1,2400,0,Regular,Regular Gasoline,-1,-1,29,0.0,0,0.0,0.0,0.0,0.0,20,79,10734,0,0,Ford,Probe,N,false,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,24.4444,0.0,40.0,0.0,Subcompact Cars,1994,0,,CLKUP,,,,,,,
12.657024,0.0,0.0,0.0,23,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,341.8076923076923,26,0.0,0,0.0,0.0,0.0,0.0,4,2.0,Front-Wheel Drive,3181,(FFS),-1,2100,0,Regular,Regular Gasoline,-1,-1,30,0.0,0,0.0,0.0,0.0,0.0,20,79,10735,0,0,Ford,Probe,Y,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,28.8889,0.0,42.3077,0.0,Subcompact Cars,1994,1500,,,,,,,,,
16.4805,0.0,0.0,0.0,18,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,444.35,20,0.0,0,0.0,0.0,0.0,0.0,6,2.5,Front-Wheel Drive,3260,(FFS),-1,3000,0,Premium,Premium Gasoline,-1,-1,24,0.0,0,0.0,0.0,0.0,0.0,20,79,10736,0,0,Ford,Probe,N,false,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,22.0,0.0,33.0,0.0,Subcompact Cars,1994,-3000,,CLKUP,,,,,,,
16.4805,0.0,0.0,0.0,18,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,444.35,20,0.0,0,0.0,0.0,0.0,0.0,6,2.5,Front-Wheel Drive,3261,(FFS),-1,3000,0,Premium,Premium Gasoline,-1,-1,24,0.0,0,0.0,0.0,0.0,0.0,20,79,10737,0,0,Ford,Probe,Y,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,23.0,0.0,33.3333,0.0,Subcompact Cars,1994,-3000,,,,,,,,,
9.976196,0.0,0.0,0.0,31,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,269.3030303030303,33,0.0,0,0.0,0.0,0.0,0.0,3,1.0,Front-Wheel Drive,54002,(FFS),-1,1650,0,Regular,Regular Gasoline,-1,-1,35,0.0,0,0.0,0.0,0.0,0.0,10,82,10738,0,0,Geo,Metro,Y,false,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,40.0,0.0,50.0,0.0,Subcompact Cars,1994,3750,,,,,,,,,
8.24025,0.0,0.0,0.0,38,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,222.175,40,0.0,0,0.0,0.0,0.0,0.0,3,1.0,Front-Wheel Drive,54002,(FFS),-1,1400,0,Regular,Regular Gasoline,-1,-1,44,0.0,0,0.0,0.0,0.0,0.0,10,82,10739,0,0,Geo,Metro,Y,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,51.0,0.0,63.0,0.0,Subcompact Cars,1994,5000,,SIL,,,,,,,
16.4805,0.0,0.0,0.0,18,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,444.35,20,0.0,0,0.0,0.0,0.0,0.0,4,2.2,Front-Wheel Drive,2816,(FFS),-1,2750,0,Regular,Regular Gasoline,-1,-1,25,0.0,0,0.0,0.0,0.0,0.0,0,0,1074,0,0,Plymouth,Voyager 2WD,N,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,22.0,0.0,35.0,0.0,Special Purpose Vehicle 2WD,1985,-1750,,SIL,,,,,,,
7.009706,0.0,0.0,0.0,43,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,189.08510638297872,47,0.0,0,0.0,0.0,0.0,0.0,3,1.0,Front-Wheel Drive,54001,(FFS),-1,1150,0,Regular,Regular Gasoline,-1,-1,52,0.0,0,0.0,0.0,0.0,0.0,10,79,10740,0,0,Geo,Metro XFI,Y,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,59.1553,0.0,74.7877,0.0,Subcompact Cars,1994,6250,,SIL,,,,,,,
11.75609,0.0,0.0,0.0,25,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,317.39285714285717,28,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26007,(FFS),-1,1950,0,Regular,Regular Gasoline,-1,-1,33,0.0,0,0.0,0.0,0.0,0.0,13,77,10741,12,12,Honda,Civic,Y,false,81,85,0,0.0,0.0,0.0,0.0,Automatic 4-spd,32.0,0.0,46.0,0.0,Subcompact Cars,1994,2250,,CLKUP,,,,,,,
8.657756000000001,0.0,0.0,0.0,35,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,233.8684210526316,38,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26005,(8-VALVE)  (FFS),-1,1450,0,Regular,Regular Gasoline,-1,-1,41,0.0,0,0.0,0.0,0.0,0.0,13,77,10742,12,12,Honda,Civic,Y,false,81,85,0,0.0,0.0,0.0,0.0,Manual 5-spd,47.0,0.0,59.0,0.0,Subcompact Cars,1994,4750,,SIL,,,,,,,
9.141184,0.0,0.0,0.0,33,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,246.86111111111111,36,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26005,(8-VALVE)  (FFS),-1,1550,0,Regular,Regular Gasoline,-1,-1,41,0.0,0,0.0,0.0,0.0,0.0,13,77,10743,12,12,Honda,Civic,Y,false,81,85,0,0.0,0.0,0.0,0.0,Manual 5-spd,44.0,0.0,58.0,0.0,Subcompact Cars,1994,4250,,,,,,,,,
10.283832,0.0,0.0,0.0,29,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,277.71875,32,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26007,(FFS),-1,1700,0,Regular,Regular Gasoline,-1,-1,36,0.0,0,0.0,0.0,0.0,0.0,13,77,10744,12,12,Honda,Civic,Y,false,81,85,0,0.0,0.0,0.0,0.0,Manual 5-spd,38.0,0.0,51.0,0.0,Subcompact Cars,1994,3500,,,,,,,,,
12.657024,0.0,0.0,0.0,23,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,341.8076923076923,26,0.0,0,0.0,0.0,0.0,0.0,4,1.6,Front-Wheel Drive,26011,(VTEC)     (FFS),-1,2100,0,Regular,Regular Gasoline,-1,-1,30,0.0,0,0.0,0.0,0.0,0.0,13,77,10745,12,12,Honda,Civic,Y,false,81,85,0,0.0,0.0,0.0,0.0,Automatic 4-spd,29.0,0.0,42.3077,0.0,Subcompact Cars,1994,1500,,CLKUP,,,,,,,
11.75609,0.0,0.0,0.0,25,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,317.39285714285717,28,0.0,0,0.0,0.0,0.0,0.0,4,1.6,Front-Wheel Drive,26011,(VTEC)     (FFS),-1,1950,0,Regular,Regular Gasoline,-1,-1,32,0.0,0,0.0,0.0,0.0,0.0,13,77,10746,12,12,Honda,Civic,Y,false,81,85,0,0.0,0.0,0.0,0.0,Manual 5-spd,32.0,0.0,45.0,0.0,Subcompact Cars,1994,2250,,,,,,,,,
7.646952,0.0,0.0,0.0,39,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,206.67441860465115,43,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26001,(FFS),-1,1300,0,Regular,Regular Gasoline,-1,-1,50,0.0,0,0.0,0.0,0.0,0.0,13,77,10747,0,0,Honda,Civic HB VX,Y,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,52.0,0.0,72.0,0.0,Subcompact Cars,1994,5500,,SIL,,,,,,,
8.24025,0.0,0.0,0.0,37,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,222.175,40,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26001,(FFS),-1,1400,0,Regular,Regular Gasoline,-1,-1,45,0.0,0,0.0,0.0,0.0,0.0,13,77,10748,0,0,Honda,Civic HB VX,Y,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,49.0,0.0,65.0,0.0,Subcompact Cars,1994,5000,,,,,,,,,
14.964294,0.0,0.0,0.0,20,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,403.95454545454544,22,0.0,0,0.0,0.0,0.0,0.0,4,2.2,Front-Wheel Drive,26035,(FFS),-1,2500,0,Regular,Regular Gasoline,-1,-1,26,0.0,0,0.0,0.0,0.0,0.0,0,0,10749,8,0,Honda,Prelude,N,false,80,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,25.0,0.0,36.0,0.0,Subcompact Cars,1994,-500,,CLKUP,,,,,,,
15.689436,0.0,0.0,0.0,18,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,423.1904761904762,21,0.0,0,0.0,0.0,0.0,0.0,4,2.2,Front-Wheel Drive,2810,,-1,2600,0,Regular,Regular Gasoline,-1,-1,25,0.0,0,0.0,0.0,0.0,0.0,0,0,1075,0,0,Plymouth,Voyager 2WD,N,false,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,23.0,0.0,35.0,0.0,Special Purpose Vehicle 2WD,1985,-1000,,SIL,,,,,,,
15.689436,0.0,0.0,0.0,19,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,423.1904761904762,21,0.0,0,0.0,0.0,0.0,0.0,4,2.2,Front-Wheel Drive,26037,DOHC-VTEC  (FFS),-1,2850,0,Premium,Premium Gasoline,-1,-1,24,0.0,0,0.0,0.0,0.0,0.0,0,0,10750,8,0,Honda,Prelude,N,false,80,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,24.0,0.0,33.0,0.0,Subcompact Cars,1994,-2250,,,,,,,,,
14.327048,0.0,0.0,0.0,21,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,386.39130434782606,23,0.0,0,0.0,0.0,0.0,0.0,4,2.2,Front-Wheel Drive,26035,(FFS),-1,2400,0,Regular,Regular Gasoline,-1,-1,26,0.0,0,0.0,0.0,0.0,0.0,0,0,10751,8,0,Honda,Prelude,N,false,80,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,26.0,0.0,37.0,0.0,Subcompact Cars,1994,0,,,,,,,,,
15.689436,0.0,0.0,0.0,19,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,423.1904761904762,21,0.0,0,0.0,0.0,0.0,0.0,4,2.3,Front-Wheel Drive,26041,(FFS),-1,2850,0,Premium,Premium Gasoline,-1,-1,25,0.0,0,0.0,0.0,0.0,0.0,0,0,10752,8,0,Honda,Prelude,Y,false,80,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,24.0,0.0,35.0,0.0,Subcompact Cars,1994,-2250,,CLKUP,,,,,,,
15.689436,0.0,0.0,0.0,19,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,423.1904761904762,21,0.0,0,0.0,0.0,0.0,0.0,4,2.3,Front-Wheel Drive,26041,(FFS),-1,2850,0,Premium,Premium Gasoline,-1,-1,24,0.0,0,0.0,0.0,0.0,0.0,0,0,10753,8,0,Honda,Prelude,Y,false,80,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,24.4444,0.0,33.3333,0.0,Subcompact Cars,1994,-2250,,,,,,,,,
12.19557,0.0,0.0,0.0,23,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,329.14814814814815,27,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26501,(FFS)      (MPFI),-1,2050,0,Regular,Regular Gasoline,-1,-1,32,0.0,0,0.0,0.0,0.0,0.0,14,86,10754,0,11,Hyundai,Excel,N,false,0,85,0,0.0,0.0,0.0,0.0,Automatic 4-spd,30.0,0.0,45.0,0.0,Subcompact Cars,1994,1750,,2MODE CLKUP,,,,,,,
12.19557,0.0,0.0,0.0,24,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,329.14814814814815,27,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26501,(FFS)      (MPFI),-1,2050,0,Regular,Regular Gasoline,-1,-1,33,0.0,0,0.0,0.0,0.0,0.0,14,86,10755,0,11,Hyundai,Excel,Y,false,0,85,0,0.0,0.0,0.0,0.0,Manual 5-spd,31.0,0.0,46.0,0.0,Subcompact Cars,1994,1750,,,,,,,,,
13.1844,0.0,0.0,0.0,23,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,355.48,25,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26503,(FFS)      (MPFI),-1,2200,0,Regular,Regular Gasoline,-1,-1,30,0.0,0,0.0,0.0,0.0,0.0,0,0,10756,9,0,Hyundai,Scoupe,N,false,80,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,29.0,0.0,42.0,0.0,Subcompact Cars,1994,1000,,2MODE CLKUP,,,,,,,
13.1844,0.0,0.0,0.0,23,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,355.48,25,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26503,(FFS)      (MPFI),-1,2200,0,Regular,Regular Gasoline,-1,-1,30,0.0,0,0.0,0.0,0.0,0.0,0,0,10757,9,0,Hyundai,Scoupe,N,false,80,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,29.0,0.0,42.0,0.0,Subcompact Cars,1994,1000,,,,,,,,,
13.1844,0.0,0.0,0.0,23,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,355.48,25,0.0,0,0.0,0.0,0.0,0.0,4,1.5,Front-Wheel Drive,26504,"(FFS,TRBO) (MPFI)",-1,2200,0,Regular,Regular Gasoline,-1,-1,29,0.0,0,0.0,0.0,0.0,0.0,0,0,10758,9,0,Hyundai,Scoupe,N,false,80,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,28.8889,0.0,40.0,0.0,Subcompact Cars,1994,1000,,,T,,,,,,
18.304342000000002,0.0,0.0,0.0,16,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,493.72222222222223,18,0.0,0,0.0,0.0,0.0,0.0,6,3.0,Rear-Wheel Drive,38032,(FFS),-1,3350,0,Premium,Premium Gasoline,-1,-1,22,0.0,0,0.0,0.0,0.0,0.0,0,0,10759,0,10,Infiniti,J30,Y,false,0,87,0,0.0,0.0,0.0,0.0,Automatic 4-spd,20.0,0.0,30.0,0.0,Subcompact Cars,1994,-4750,,CLKUP,,,,,,,
19.381068,0.0,0.0,0.0,16,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,522.7647058823529,17,0.0,0,0.0,0.0,0.0,0.0,4,2.6,Front-Wheel Drive,2840,,-1,3250,0,Regular,Regular Gasoline,-1,-1,20,0.0,0,0.0,0.0,0.0,0.0,0,0,1076,0,0,Plymouth,Voyager 2WD,N,false,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,20.0,0.0,27.0,0.0,Special Purpose Vehicle 2WD,1985,-4250,,,,,,,,,
18.304342000000002,0.0,0.0,0.0,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,493.72222222222223,18,0.0,0,0.0,0.0,0.0,0.0,6,4.0,Rear-Wheel Drive,30590,(FFS),-1,3350,0,Premium,Premium Gasoline,-1,-1,22,0.0,0,0.0,0.0,0.0,0.0,0,0,10760,11,0,Jaguar,XJS Coupe,N,false,77,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,19.0,0.0,30.0,0.0,Subcompact Cars,1994,-4750,,2MODE 2LKUP,,,,,,,
19.381068,0.0,0.0,0.0,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,522.7647058823529,17,0.0,0,0.0,0.0,0.0,0.0,6,4.0,Rear-Wheel Drive,30592,(FFS),-1,3550,0,Premium,Premium Gasoline,-1,-1,21,0.0,0,0.0,0.0,0.0,0.0,0,0,10761,11,0,Jaguar,XJS Coupe,N,false,77,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,19.0,0.0,29.0,0.0,Subcompact Cars,1994,-5750,,2MODE 2LKUP,,,,,,,
25.336022,0.0,0.0,0.0,11,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,683.6153846153846,13,0.0,0,0.0,0.0,0.0,0.0,12,6.0,Rear-Wheel Drive,30580,(GUZZLER)  (FFS),-1,4650,0,Premium,Premium Gasoline,-1,-1,16,0.0,0,0.0,0.0,0.0,0.0,0,0,10762,11,0,Jaguar,XJS V12 Coupe,N,false,77,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,13.0,0.0,20.0,0.0,Subcompact Cars,1994,-11250,T,EMS 2MODE,,,,,,,
18.304342000000002,0.0,0.0,0.0,16,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,493.72222222222223,18,0.0,0,0.0,0.0,0.0,0.0,6,3.0,Rear-Wheel Drive,57008,(FFS),-1,3350,0,Premium,Premium Gasoline,-1,-1,21,0.0,0,0.0,0.0,0.0,0.0,0,0,10763,9,0,Lexus,SC 300/SC 400,N,false,85,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,19.0,0.0,29.0,0.0,Subcompact Cars,1994,-4750,,2MODE 2LKUP,,,,,,,
18.304342000000002,0.0,0.0,0.0,16,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,493.72222222222223,18,0.0,0,0.0,0.0,0.0,0.0,6,3.0,Rear-Wheel Drive,57008,(FFS),-1,3350,0,Premium,Premium Gasoline,-1,-1,22,0.0,0,0.0,0.0,0.0,0.0,0,0,10764,9,0,Lexus,SC 300/SC 400,N,false,85,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,20.0,0.0,30.0,0.0,Subcompact Cars,1994,-4750,,,,,,,,,
18.304342000000002,0.0,0.0,0.0,16,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,493.72222222222223,18,0.0,0,0.0,0.0,0.0,0.0,8,4.0,Rear-Wheel Drive,57010,(FFS),-1,3350,0,Premium,Premium Gasoline,-1,-1,22,0.0,0,0.0,0.0,0.0,0.0,0,0,10765,9,0,Lexus,SC 300/SC 400,Y,false,85,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,20.0,0.0,30.0,0.0,Subcompact Cars,1994,-4750,,2MODE 2LKUP,,,,,,,
